member_id,first_name,last_name,email,phone,birth_date,registration_date,city,postal_code,subscription_type
MEM05900,Marc,Bernard,marc.bernard5900@email.fr,0676566352,1990-10-29,24/06/2024,Paris,75001,Premium
MEM05901,Sarah,Moreau,sarah.moreau5901@email.fr,0669239337,15/02/1974,2024-06-08,Bordeaux,33000,Premium
MEM05902,Jean,Durand,jean.durand5902@email.fr,0644132267,1981-07-07,18/04/2024,Bordeaux,33000,Premium
MEM05903,Camille,Simon,camille.simon5903@email.fr,0698574862,26/08/1950,26/10/2023,Nice,06000,VIP
MEM05904,Léa,Robert,léa.robert5904@email.fr,0674318324,1996-02-14,2023-03-01,Marseille,13001,Senior
MEM05905,Jean,Petit,jean.petit5905@email.fr,0625795290,17/09/1999,02/06/2024,Montpellier,34000,Premium
MEM05906,Chloé,Lefebvre,chloé.lefebvre5906@email.fr,0644403873,1957-06-03,14/03/2024,Toulouse,31000,Student
MEM05907,Manon,Bertrand,manon.bertrand5907@email.fr,0653704248,30/12/2005,2024-05-29,Reims,51100,VIP
MEM05908,Marc,Leroy,marc.leroy5908@email.fr,0615589634,2000-06-01,05/11/2024,Bordeaux,33000,Senior
MEM05909,Nicolas,Vincent,nicolas.vincent5909@email.fr,0638938963,08/12/1967,10/07/2023,Paris,75001,Basic
MEM05910,David,Laurent,david.laurent5910@email.fr,0668480515,1980-09-15,2023-06-08,Paris,75001,Student
MEM05911,Léa,Fournier,léa.fournier5911@email.fr,0617259175,11/06/1982,12/06/2023,Lyon,69001,Premium
MEM05912,Antoine,Bernard,antoine.bernard5912@email.fr,0627492407,2003-08-30,05/11/2024,Lille,59000,Senior
MEM05913,Laurent,Lefebvre,laurent.lefebvre5913@email.fr,0636284346,30/11/1951,2024-09-06,Toulouse,31000,Premium
MEM05914,Julie,Laurent,julie.laurent5914@email.fr,0663626772,1973-10-01,04/01/2023,Nantes,44000,Premium
MEM05915,Jean,Garcia,jean.garcia5915@email.fr,0690160480,20/03/2003,01/05/2023,Rennes,35000,VIP
MEM05916,Marc,Bernard,marc.bernard5916@email.fr,0634159266,1991-07-13,2023-08-02,Rennes,35000,Premium
MEM05917,Jean,Thomas,jean.thomas5917@email.fr,0629591693,29/08/2004,01/01/2024,Rennes,35000,Premium
MEM05918,Pierre,Roux,pierre.roux5918@email.fr,0653803022,1951-12-22,27/10/2023,Paris,75001,Premium
MEM05919,Thomas,Dubois,thomas.dubois5919@email.fr,0699161003,25/07/1962,2023-02-09,Bordeaux,33000,Student
MEM05920,Julien,Robert,julien.robert5920@email.fr,0617444588,1997-05-26,08/05/2023,Nice,06000,Basic
MEM05921,Alexandre,Durand,alexandre.durand5921@email.fr,0617504883,03/09/1976,27/06/2024,Nantes,44000,VIP
MEM05922,Maxime,Garcia,maxime.garcia5922@email.fr,0639194304,1982-03-14,2024-03-30,Bordeaux,33000,Student
MEM05923,Léa,Garcia,léa.garcia5923@email.fr,0637457394,20/02/1997,03/06/2023,Lille,59000,VIP
MEM05924,Maxime,Simon,maxime.simon5924@email.fr,0695642285,1979-05-17,31/08/2023,Rennes,35000,Senior
MEM05925,Sophie,Laurent,sophie.laurent5925@email.fr,0621360955,26/01/1964,2024-05-12,Bordeaux,33000,Premium
MEM05926,Chloé,Petit,chloé.petit5926@email.fr,0679151638,1989-03-03,09/10/2023,Marseille,13001,Premium
MEM05927,Alexandre,Laurent,alexandre.laurent5927@email.fr,0623215963,19/10/1980,09/07/2023,Bordeaux,33000,VIP
MEM05928,Emma,Garcia,emma.garcia5928@email.fr,0666210748,1997-03-09,2024-11-08,Bordeaux,33000,Basic
MEM05929,Nicolas,Simon,nicolas.simon5929@email.fr,0689423157,11/11/1971,24/02/2023,Paris,75001,Senior
MEM05930,Sophie,Vincent,sophie.vincent5930@email.fr,0666803883,2005-09-04,03/12/2023,Reims,51100,VIP
MEM05931,Marc,Bertrand,marc.bertrand5931@email.fr,0670865408,09/04/1959,2024-11-22,Strasbourg,67000,VIP
MEM05932,Jean,Moreau,jean.moreau5932@email.fr,0678786418,1975-04-11,22/08/2024,Bordeaux,33000,Basic
MEM05933,Maxime,Simon,maxime.simon5933@email.fr,0614086791,29/04/2001,20/05/2023,Bordeaux,33000,VIP
MEM05934,Anne,Michel,anne.michel5934@email.fr,0648987676,1971-04-17,2023-12-07,Paris,75001,Basic
MEM05935,David,Michel,david.michel5935@email.fr,0689948092,06/02/1981,27/12/2023,Nantes,44000,Senior
MEM05936,Maxime,Petit,maxime.petit5936@email.fr,0659427999,1995-08-09,07/06/2024,Nantes,44000,Basic
MEM05937,Marie,Bertrand,marie.bertrand5937@email.fr,0627999177,08/09/1963,2024-04-02,Rennes,35000,Student
MEM05938,Nicolas,Moreau,nicolas.moreau5938@email.fr,0669999099,1994-07-23,19/05/2024,Montpellier,34000,VIP
MEM05939,Emma,Vincent,emma.vincent5939@email.fr,0634148408,20/06/1975,01/05/2023,Nantes,44000,Premium
MEM05940,Thomas,Bertrand,thomas.bertrand5940@email.fr,0670045975,1975-11-18,2024-08-23,Marseille,13001,Premium
MEM05941,Laura,Fournier,laura.fournier5941@email.fr,0673073898,16/06/1953,18/01/2023,Lille,59000,Student
MEM05942,Marie,Moreau,marie.moreau5942@email.fr,0654417200,2003-10-25,19/10/2023,Nantes,44000,Senior
MEM05943,Anne,Vincent,anne.vincent5943@email.fr,0665841913,15/10/1973,2023-04-19,Montpellier,34000,Student
MEM05944,Camille,Robert,camille.robert5944@email.fr,0636505045,2000-07-26,16/12/2023,Rennes,35000,Student
MEM05945,Chloé,David,chloé.david5945@email.fr,0625758887,06/08/1979,08/01/2024,Marseille,13001,Senior
MEM05946,Julie,Simon,julie.simon5946@email.fr,0614009379,1990-05-29,2024-03-17,Marseille,13001,Student
MEM05947,Marc,Fournier,marc.fournier5947@email.fr,0612794625,06/01/1977,07/05/2023,Strasbourg,67000,Premium
MEM05948,Luc,David,luc.david5948@email.fr,0629800510,1993-04-21,11/02/2024,Rennes,35000,VIP
MEM05949,Thomas,Dubois,thomas.dubois5949@email.fr,0647987212,26/02/1960,2024-10-04,Nantes,44000,Premium
MEM05950,Marc,Thomas,marc.thomas5950@email.fr,0676630564,1954-06-08,27/02/2023,Rennes,35000,VIP
MEM05951,Anne,Laurent,anne.laurent5951@email.fr,0655149499,04/08/1971,24/10/2023,Bordeaux,33000,VIP
MEM05952,Emma,Fournier,emma.fournier5952@email.fr,0655125593,1989-01-14,2023-07-11,Nantes,44000,Basic
MEM05953,Camille,Roux,camille.roux5953@email.fr,0699061770,05/04/1968,17/01/2024,Toulouse,31000,Student
MEM05954,Maxime,Michel,maxime.michel5954@email.fr,0665668310,1954-11-04,27/07/2024,Bordeaux,33000,Senior
MEM05955,Emma,Martin,emma.martin5955@email.fr,0650469625,30/01/2002,2023-04-04,Reims,51100,Basic
MEM05956,Julien,Michel,julien.michel5956@email.fr,0616820288,1968-01-10,23/03/2023,Nice,06000,Student
MEM05957,Pierre,Laurent,pierre.laurent5957@email.fr,0654242051,21/04/1992,26/07/2024,Rennes,35000,VIP
MEM05958,Claire,Dubois,claire.dubois5958@email.fr,0693986371,2001-12-14,2024-04-12,Reims,51100,Senior
MEM05959,Julie,Durand,julie.durand5959@email.fr,0662474976,04/06/1984,17/02/2023,Bordeaux,33000,Senior
MEM05960,Chloé,Durand,chloé.durand5960@email.fr,0619202924,1987-09-14,06/02/2023,Rennes,35000,Senior
MEM05961,Alexandre,Bertrand,alexandre.bertrand5961@email.fr,0677938514,04/06/1981,2024-10-23,Bordeaux,33000,Basic
MEM05962,Pierre,Bernard,pierre.bernard5962@email.fr,0659466458,1999-07-06,21/07/2023,Nantes,44000,Senior
MEM05963,Pierre,Dubois,pierre.dubois5963@email.fr,0624499120,10/05/1968,27/06/2023,Nantes,44000,Basic
MEM05964,Claire,Lefebvre,claire.lefebvre5964@email.fr,0648256813,1952-12-16,2024-09-17,Paris,75001,Premium
MEM05965,Chloé,Durand,chloé.durand5965@email.fr,0639143166,19/11/1988,06/09/2023,Lille,59000,Student
MEM05966,Alexandre,Bernard,alexandre.bernard5966@email.fr,0634822356,1971-03-11,10/07/2024,Paris,75001,Senior
MEM05967,Antoine,Garcia,antoine.garcia5967@email.fr,0679626784,20/08/1955,2024-07-27,Marseille,13001,Senior
MEM05968,Léa,Petit,léa.petit5968@email.fr,0680895594,1975-06-03,05/04/2024,Nice,06000,Senior
MEM05969,Sophie,Michel,sophie.michel5969@email.fr,0670774562,06/04/1986,12/09/2023,Strasbourg,67000,VIP
MEM05970,Luc,Martin,luc.martin5970@email.fr,0682971173,1976-10-27,2024-06-08,Toulouse,31000,Basic
MEM05971,Claire,Moreau,claire.moreau5971@email.fr,0635011193,25/04/1986,21/03/2024,Reims,51100,VIP
MEM05972,Laura,Leroy,laura.leroy5972@email.fr,0629984925,1987-01-21,11/11/2023,Reims,51100,VIP
MEM05973,Jean,Leroy,jean.leroy5973@email.fr,0672156233,18/02/2000,2023-07-18,Rennes,35000,Premium
MEM05974,Laura,Fournier,laura.fournier5974@email.fr,0668263103,1971-07-01,28/03/2024,Strasbourg,67000,Senior
MEM05975,Antoine,Simon,antoine.simon5975@email.fr,0679562789,25/04/1999,30/04/2024,Lyon,69001,Student
MEM05976,Anne,Leroy,anne.leroy5976@email.fr,0691790125,1965-02-21,2023-11-15,Lille,59000,Student
MEM05977,Julien,Garcia,julien.garcia5977@email.fr,0699087206,13/06/1977,21/09/2023,Lyon,69001,Student
MEM05978,Léa,Petit,léa.petit5978@email.fr,0686374806,1980-01-19,13/09/2023,Lille,59000,Basic
MEM05979,Nicolas,Simon,nicolas.simon5979@email.fr,0668674942,24/11/1977,2024-10-31,Strasbourg,67000,Premium
MEM05980,Thomas,Fournier,thomas.fournier5980@email.fr,0647466710,1963-09-10,03/10/2024,Paris,75001,Student
MEM05981,Alexandre,Martin,alexandre.martin5981@email.fr,0684560540,25/08/1983,02/10/2023,Lille,59000,Senior
MEM05982,Laurent,Lefebvre,laurent.lefebvre5982@email.fr,0666143204,1996-08-05,2023-03-07,Rennes,35000,Basic
MEM05983,Chloé,Roux,chloé.roux5983@email.fr,0634435908,22/09/2001,30/05/2023,Marseille,13001,Premium
MEM05984,Chloé,Robert,chloé.robert5984@email.fr,0645740795,2000-04-04,17/05/2024,Strasbourg,67000,Premium
MEM05985,Claire,Bernard,claire.bernard5985@email.fr,0640407887,22/08/1968,2023-08-24,Montpellier,34000,Student
MEM05986,Maxime,Roux,maxime.roux5986@email.fr,0646217502,1984-09-13,22/11/2024,Paris,75001,Basic
MEM05987,Thomas,Bertrand,thomas.bertrand5987@email.fr,0665522348,26/12/1976,17/06/2024,Montpellier,34000,VIP
MEM05988,Laura,Bertrand,laura.bertrand5988@email.fr,0642830668,1973-10-26,2023-12-04,Paris,75001,VIP
MEM05989,Alexandre,Lefebvre,alexandre.lefebvre5989@email.fr,0653694820,25/04/1990,09/11/2024,Rennes,35000,Student
MEM05990,Antoine,Laurent,antoine.laurent5990@email.fr,0671790456,1984-07-28,29/07/2024,Bordeaux,33000,Basic
MEM05991,Marie,Laurent,marie.laurent5991@email.fr,0655274881,27/10/1961,2024-02-10,Lyon,69001,Student
MEM05992,Antoine,Michel,antoine.michel5992@email.fr,0645049385,1972-12-01,08/09/2024,Rennes,35000,VIP
MEM05993,Thomas,Michel,thomas.michel5993@email.fr,0640090457,21/11/1991,07/02/2023,Marseille,13001,VIP
MEM05994,Camille,Thomas,camille.thomas5994@email.fr,0644273845,1981-11-10,2023-07-17,Strasbourg,67000,VIP
MEM05995,Marc,Richard,marc.richard5995@email.fr,0615678881,07/03/1976,04/06/2023,Paris,75001,Basic
MEM05996,Chloé,Bertrand,chloé.bertrand5996@email.fr,0667887270,1972-06-07,11/04/2024,Montpellier,34000,Basic
MEM05997,Emma,Robert,emma.robert5997@email.fr,0616806070,25/03/1979,2023-03-26,Toulouse,31000,Senior
MEM05998,Pierre,Vincent,pierre.vincent5998@email.fr,0680824184,1951-12-13,15/12/2023,Nantes,44000,Student
MEM05999,Emma,Thomas,emma.thomas5999@email.fr,0641599206,28/05/1978,14/07/2024,Toulouse,31000,VIP
MEM06000,Marie,Roux,marie.roux6000@email.fr,0621756221,1973-08-09,2023-07-12,Rennes,35000,Premium
MEM06001,Claire,Vincent,claire.vincent6001@email.fr,0677203389,24/12/1987,25/02/2024,Montpellier,34000,Premium
MEM06002,Claire,David,claire.david6002@email.fr,0689328563,1954-04-10,13/10/2023,Reims,51100,Premium
MEM06003,Thomas,Petit,thomas.petit6003@email.fr,0683546925,21/02/1950,2024-02-16,Lyon,69001,Basic
MEM06004,Manon,Bertrand,manon.bertrand6004@email.fr,0692624794,1994-01-21,14/02/2023,Lyon,69001,Basic
MEM06005,Emma,Robert,emma.robert6005@email.fr,0627033524,25/04/1957,25/06/2024,Lille,59000,VIP
MEM06006,Emma,Garcia,emma.garcia6006@email.fr,0697820518,2002-01-25,2024-02-21,Nice,06000,VIP
MEM06007,Léa,Fournier,léa.fournier6007@email.fr,0612809123,27/11/1961,29/04/2024,Nantes,44000,Basic
MEM06008,Maxime,Richard,maxime.richard6008@email.fr,0657157019,2005-08-30,15/03/2024,Lille,59000,Basic
MEM06009,Sophie,Moreau,sophie.moreau6009@email.fr,0638933153,14/03/1995,2023-07-18,Nantes,44000,Basic
MEM06010,Anne,Martin,anne.martin6010@email.fr,0694223122,1992-12-26,11/01/2024,Montpellier,34000,Basic
MEM06011,Julie,Bernard,julie.bernard6011@email.fr,0667459510,22/12/1950,01/09/2024,Lyon,69001,Premium
MEM06012,Luc,Thomas,luc.thomas6012@email.fr,0663882171,2002-09-21,2024-04-11,Bordeaux,33000,VIP
MEM06013,Nicolas,Petit,nicolas.petit6013@email.fr,0671726937,07/05/1975,02/04/2024,Lyon,69001,Premium
MEM06014,Luc,Bernard,luc.bernard6014@email.fr,0648039789,1957-06-02,16/09/2024,Toulouse,31000,Premium
MEM06015,David,Moreau,david.moreau6015@email.fr,0643408234,11/02/1966,2024-02-28,Lyon,69001,Student
MEM06016,Camille,Laurent,camille.laurent6016@email.fr,0663437908,1965-09-30,15/08/2023,Paris,75001,Premium
MEM06017,Laurent,Dubois,laurent.dubois6017@email.fr,0665542271,25/06/1980,06/06/2024,Nantes,44000,Basic
MEM06018,Camille,Robert,camille.robert6018@email.fr,0643627810,1979-03-27,2023-12-06,Montpellier,34000,VIP
MEM06019,Luc,Michel,luc.michel6019@email.fr,0671324458,10/11/1954,21/11/2024,Marseille,13001,Premium
MEM06020,Laurent,David,laurent.david6020@email.fr,0617709878,1990-10-17,18/11/2023,Marseille,13001,Basic
MEM06021,Jean,Martin,jean.martin6021@email.fr,0657814619,04/03/1989,2024-07-17,Reims,51100,Student
MEM06022,Marie,Michel,marie.michel6022@email.fr,0687718413,1978-08-21,18/04/2024,Paris,75001,Basic
MEM06023,Pierre,Richard,pierre.richard6023@email.fr,0621170819,17/11/1996,04/04/2023,Reims,51100,Student
MEM06024,David,Fournier,david.fournier6024@email.fr,0637193777,1971-08-13,2024-01-09,Marseille,13001,Premium
MEM06025,Alexandre,Durand,alexandre.durand6025@email.fr,0641050794,01/04/1983,07/10/2023,Paris,75001,Senior
MEM06026,Anne,Vincent,anne.vincent6026@email.fr,0652905617,1987-07-22,05/12/2023,Lyon,69001,Student
MEM06027,Marie,Garcia,marie.garcia6027@email.fr,0688071993,24/11/1966,2023-05-29,Nice,06000,Basic
MEM06028,Maxime,Bertrand,maxime.bertrand6028@email.fr,0640494554,1963-04-09,05/10/2023,Paris,75001,Premium
MEM06029,Laurent,Leroy,laurent.leroy6029@email.fr,0665333251,26/05/1997,09/12/2023,Reims,51100,VIP
MEM06030,Manon,Thomas,manon.thomas6030@email.fr,0686978840,1962-10-20,2023-02-05,Paris,75001,VIP
MEM06031,Pierre,Dubois,pierre.dubois6031@email.fr,0653351495,06/05/1977,11/07/2024,Reims,51100,Senior
MEM06032,Marie,Simon,marie.simon6032@email.fr,0623223970,2004-06-09,15/08/2023,Paris,75001,Premium
MEM06033,Anne,Lefebvre,anne.lefebvre6033@email.fr,0658992789,26/03/1972,2023-08-18,Reims,51100,Student
MEM06034,Thomas,Durand,thomas.durand6034@email.fr,0610874185,1993-03-29,13/01/2024,Nantes,44000,VIP
MEM06035,Thomas,Garcia,thomas.garcia6035@email.fr,0617104842,28/10/2001,07/07/2024,Paris,75001,VIP
MEM06036,Sophie,Lefebvre,sophie.lefebvre6036@email.fr,0645372671,1990-06-13,2024-04-04,Toulouse,31000,Basic
MEM06037,Antoine,Robert,antoine.robert6037@email.fr,0622870422,18/12/1950,04/10/2023,Montpellier,34000,Student
MEM06038,Marie,Thomas,marie.thomas6038@email.fr,0634687494,2005-11-02,23/06/2023,Nantes,44000,Senior
MEM06039,Chloé,Durand,chloé.durand6039@email.fr,0638476907,21/09/2000,2024-04-26,Rennes,35000,Basic
MEM06040,David,Roux,david.roux6040@email.fr,0660212465,1997-06-23,22/04/2023,Strasbourg,67000,Student
MEM06041,Laurent,Fournier,laurent.fournier6041@email.fr,0669653046,21/04/1953,30/12/2023,Nantes,44000,Senior
MEM06042,Sophie,David,sophie.david6042@email.fr,0641776674,2000-06-28,2023-09-02,Reims,51100,Basic
MEM06043,Maxime,Dubois,maxime.dubois6043@email.fr,0617677962,22/02/1981,07/01/2024,Rennes,35000,Senior
MEM06044,Pierre,Lefebvre,pierre.lefebvre6044@email.fr,0691413200,1966-12-22,11/09/2023,Bordeaux,33000,Basic
MEM06045,Laura,Vincent,laura.vincent6045@email.fr,0638438367,18/10/1975,2024-10-21,Strasbourg,67000,Student
MEM06046,Jean,Bertrand,jean.bertrand6046@email.fr,0690820300,1973-02-13,04/11/2023,Reims,51100,Basic
MEM06047,Laurent,Laurent,laurent.laurent6047@email.fr,0694487435,04/11/1981,02/06/2023,Nice,06000,VIP
MEM06048,Alexandre,Petit,alexandre.petit6048@email.fr,0659473772,1951-12-05,2024-11-10,Montpellier,34000,Student
MEM06049,Laurent,Laurent,laurent.laurent6049@email.fr,0610900128,31/05/1973,06/02/2024,Lille,59000,Premium
MEM06050,Jean,David,jean.david6050@email.fr,0682207079,1978-09-27,11/03/2024,Rennes,35000,Premium
MEM06051,Antoine,Richard,antoine.richard6051@email.fr,0670420361,14/02/2002,2024-11-08,Lyon,69001,Premium
MEM06052,Camille,Martin,camille.martin6052@email.fr,0627269849,1984-05-12,08/03/2023,Rennes,35000,Basic
MEM06053,Sarah,Michel,sarah.michel6053@email.fr,0678790977,18/07/1960,28/01/2023,Paris,75001,Senior
MEM06054,Julie,Michel,julie.michel6054@email.fr,0610433223,1956-02-07,2024-08-26,Lille,59000,VIP
MEM06055,Alexandre,Martin,alexandre.martin6055@email.fr,0684591120,06/12/1991,20/02/2023,Lyon,69001,Basic
MEM06056,Thomas,Robert,thomas.robert6056@email.fr,0677054390,1986-06-11,13/11/2024,Reims,51100,Premium
MEM06057,Julien,Martin,julien.martin6057@email.fr,0656268308,31/12/1996,2024-04-17,Rennes,35000,Student
MEM06058,Laura,David,laura.david6058@email.fr,0616677667,1974-11-25,18/11/2024,Lyon,69001,Senior
MEM06059,David,Robert,david.robert6059@email.fr,0661767398,12/08/1961,13/04/2023,Bordeaux,33000,Basic
MEM06060,Alexandre,Simon,alexandre.simon6060@email.fr,0667284455,2003-10-27,2024-02-15,Rennes,35000,VIP
MEM06061,Camille,Martin,camille.martin6061@email.fr,0675881724,24/02/1968,12/10/2024,Montpellier,34000,VIP
MEM06062,Léa,Laurent,léa.laurent6062@email.fr,0662391012,2000-07-03,25/04/2023,Reims,51100,Senior
MEM06063,Claire,Robert,claire.robert6063@email.fr,0614955162,11/10/1960,2023-07-29,Nantes,44000,VIP
MEM06064,Laurent,Durand,laurent.durand6064@email.fr,0686360986,1991-03-25,17/10/2023,Reims,51100,Senior
MEM06065,Chloé,Fournier,chloé.fournier6065@email.fr,0633448916,10/01/1954,19/02/2023,Nantes,44000,Student
MEM06066,Emma,Thomas,emma.thomas6066@email.fr,0666964115,1973-11-01,2024-06-21,Montpellier,34000,Student
MEM06067,Antoine,David,antoine.david6067@email.fr,0635385501,26/07/1998,04/05/2023,Nantes,44000,Senior
MEM06068,Luc,Thomas,luc.thomas6068@email.fr,0675775327,1994-07-22,26/09/2023,Reims,51100,Senior
MEM06069,David,Moreau,david.moreau6069@email.fr,0676991570,23/06/2004,2023-09-02,Montpellier,34000,VIP
MEM06070,Léa,Fournier,léa.fournier6070@email.fr,0699478632,1979-11-19,01/11/2024,Rennes,35000,Senior
MEM06071,Anne,Petit,anne.petit6071@email.fr,0682081225,14/06/1983,31/01/2024,Toulouse,31000,Senior
MEM06072,Alexandre,Vincent,alexandre.vincent6072@email.fr,0673038815,1965-12-02,2023-12-26,Lyon,69001,Premium
MEM06073,Marie,Dubois,marie.dubois6073@email.fr,0692092132,11/07/1955,25/01/2024,Toulouse,31000,VIP
MEM06074,Camille,Vincent,camille.vincent6074@email.fr,0626520687,1984-03-24,17/05/2024,Marseille,13001,Basic
MEM06075,Alexandre,Dubois,alexandre.dubois6075@email.fr,0686315836,05/07/2002,2024-08-12,Strasbourg,67000,Premium
MEM06076,Thomas,Laurent,thomas.laurent6076@email.fr,0642074747,1953-05-16,06/08/2023,Rennes,35000,Basic
MEM06077,Julie,Roux,julie.roux6077@email.fr,0674208442,12/06/1969,10/02/2023,Bordeaux,33000,VIP
MEM06078,Antoine,Lefebvre,antoine.lefebvre6078@email.fr,0681184974,1996-04-04,2024-05-03,Marseille,13001,VIP
MEM06079,Julie,Durand,julie.durand6079@email.fr,0654214545,18/12/1965,09/03/2024,Nantes,44000,Premium
MEM06080,Marie,Robert,marie.robert6080@email.fr,0690292120,1974-10-31,16/07/2024,Rennes,35000,Student
MEM06081,Marc,David,marc.david6081@email.fr,0677670003,15/03/1960,2023-07-10,Lyon,69001,Senior
MEM06082,Claire,Lefebvre,claire.lefebvre6082@email.fr,0689307951,2002-11-12,21/07/2023,Rennes,35000,VIP
MEM06083,Manon,Laurent,manon.laurent6083@email.fr,0626404158,14/09/1970,07/08/2024,Montpellier,34000,Premium
MEM06084,Luc,Robert,luc.robert6084@email.fr,0687713290,1957-06-03,2024-03-27,Toulouse,31000,Student
MEM06085,Julien,Michel,julien.michel6085@email.fr,0655049791,02/12/1971,04/08/2024,Paris,75001,VIP
MEM06086,Chloé,Garcia,chloé.garcia6086@email.fr,0660133229,1954-12-23,20/11/2023,Rennes,35000,VIP
MEM06087,Laura,David,laura.david6087@email.fr,0674762191,28/01/1957,2024-04-14,Lille,59000,VIP
MEM06088,Thomas,Dubois,thomas.dubois6088@email.fr,0626849576,1977-01-10,05/08/2023,Rennes,35000,VIP
MEM06089,Antoine,Simon,antoine.simon6089@email.fr,0637701981,20/03/1972,29/05/2024,Nantes,44000,Basic
MEM06090,Pierre,Simon,pierre.simon6090@email.fr,0676431561,1952-11-03,2024-08-24,Nantes,44000,Premium
MEM06091,David,Richard,david.richard6091@email.fr,0616732875,17/05/1974,11/06/2024,Lille,59000,Basic
MEM06092,Manon,Petit,manon.petit6092@email.fr,0661074556,1983-06-24,06/04/2024,Lille,59000,VIP
MEM06093,Camille,Richard,camille.richard6093@email.fr,0692115925,06/09/1967,2023-07-24,Nice,06000,Senior
MEM06094,Sophie,Michel,sophie.michel6094@email.fr,0681919345,1991-04-29,05/01/2023,Strasbourg,67000,Senior
MEM06095,Sarah,Simon,sarah.simon6095@email.fr,0653555409,11/11/1985,09/08/2024,Paris,75001,VIP
MEM06096,Julie,Vincent,julie.vincent6096@email.fr,0696331029,1973-11-13,2023-04-19,Nice,06000,Basic
MEM06097,Maxime,Dubois,maxime.dubois6097@email.fr,0612099364,03/02/1963,13/05/2024,Nice,06000,Senior
MEM06098,Laura,Leroy,laura.leroy6098@email.fr,0693514805,1981-04-17,13/10/2023,Toulouse,31000,Senior
MEM06099,Luc,Thomas,luc.thomas6099@email.fr,0610187483,23/01/1997,2023-03-14,Lyon,69001,Senior
MEM06100,Sarah,Fournier,sarah.fournier6100@email.fr,0665788797,2005-11-04,18/10/2024,Lille,59000,Basic
MEM06101,Thomas,Robert,thomas.robert6101@email.fr,0694242570,07/01/1972,14/01/2024,Lille,59000,Student
MEM06102,Nicolas,Petit,nicolas.petit6102@email.fr,0680956802,1995-02-09,2024-10-11,Nice,06000,Basic
MEM06103,Sophie,Dubois,sophie.dubois6103@email.fr,0653614153,24/10/1994,08/02/2023,Reims,51100,Premium
MEM06104,Anne,Garcia,anne.garcia6104@email.fr,0659584228,1954-10-10,20/10/2024,Strasbourg,67000,Basic
MEM06105,Camille,Moreau,camille.moreau6105@email.fr,0631658922,23/10/1966,2023-11-06,Strasbourg,67000,VIP
MEM06106,Nicolas,Moreau,nicolas.moreau6106@email.fr,0665864887,1950-04-17,02/07/2023,Marseille,13001,Basic
MEM06107,Julie,Simon,julie.simon6107@email.fr,0643643075,21/11/2005,23/06/2023,Strasbourg,67000,Premium
MEM06108,Chloé,Durand,chloé.durand6108@email.fr,0686452557,1950-05-10,2024-05-16,Nice,06000,Basic
MEM06109,David,Durand,david.durand6109@email.fr,0699443765,21/07/1970,10/10/2023,Nice,06000,Student
MEM06110,Laurent,Bernard,laurent.bernard6110@email.fr,0693781726,1973-04-03,28/04/2024,Nantes,44000,Basic
MEM06111,Manon,Bernard,manon.bernard6111@email.fr,0665984977,31/05/1972,2024-08-07,Paris,75001,Senior
MEM06112,Pierre,Bernard,pierre.bernard6112@email.fr,0669256708,1982-01-26,21/04/2023,Lille,59000,Student
MEM06113,Thomas,Simon,thomas.simon6113@email.fr,0627912920,21/04/1973,09/10/2024,Lyon,69001,Basic
MEM06114,Manon,Richard,manon.richard6114@email.fr,0610061077,1964-11-04,2023-10-26,Marseille,13001,Basic
MEM06115,Laura,Simon,laura.simon6115@email.fr,0663601195,11/05/1984,10/06/2024,Lyon,69001,Basic
MEM06116,Léa,Simon,léa.simon6116@email.fr,0668535379,1957-09-15,25/06/2024,Nice,06000,VIP
MEM06117,Marc,Thomas,marc.thomas6117@email.fr,0635735576,06/09/1967,2024-03-21,Toulouse,31000,Student
MEM06118,Emma,Martin,emma.martin6118@email.fr,0628854695,1980-07-20,03/09/2024,Bordeaux,33000,Basic
MEM06119,Nicolas,Michel,nicolas.michel6119@email.fr,0652881821,16/06/1960,25/03/2024,Bordeaux,33000,Senior
MEM06120,Sophie,Laurent,sophie.laurent6120@email.fr,0673544573,1965-04-16,2024-08-02,Bordeaux,33000,Basic
MEM06121,Maxime,Simon,maxime.simon6121@email.fr,0633847686,11/04/1977,29/08/2024,Reims,51100,Premium
MEM06122,Claire,Dubois,claire.dubois6122@email.fr,0688503456,1959-03-18,28/10/2024,Lyon,69001,VIP
MEM06123,Claire,Vincent,claire.vincent6123@email.fr,0688235087,03/04/1974,2024-05-30,Lille,59000,Basic
MEM06124,Anne,Thomas,anne.thomas6124@email.fr,0648150544,1957-07-18,10/08/2023,Paris,75001,Senior
MEM06125,Emma,Lefebvre,emma.lefebvre6125@email.fr,0687476701,03/01/1967,17/08/2024,Lille,59000,Basic
MEM06126,Anne,Richard,anne.richard6126@email.fr,0665322939,1963-10-20,2023-01-06,Nantes,44000,Basic
MEM06127,Claire,Martin,claire.martin6127@email.fr,0624505263,02/02/1977,13/02/2023,Montpellier,34000,Premium
MEM06128,Marie,Fournier,marie.fournier6128@email.fr,0677926084,1977-02-27,11/11/2023,Rennes,35000,Student
MEM06129,Léa,Bertrand,léa.bertrand6129@email.fr,0678919429,29/01/1985,2024-02-17,Bordeaux,33000,VIP
MEM06130,Léa,Moreau,léa.moreau6130@email.fr,0682982115,1998-09-01,31/05/2023,Lyon,69001,Student
MEM06131,Claire,Fournier,claire.fournier6131@email.fr,0626726784,04/08/1984,13/04/2024,Toulouse,31000,VIP
